panel,cohort,task_id,replicate,artifact_id,initial_submission_sha256,W,W_train,S,H,A,W_minus_S,S_minus_H,H_minus_A,W_minus_A,RH_full_trajectory_score,RH_full_trajectory_positive_percent,RH_full_trajectory_abstain_percent,RH_post_update_score,RH_post_update_positive_percent,RH_post_update_abstain_percent,RH_final_artifact_score,RH_final_artifact_positive_percent,RH_final_artifact_abstain_percent,RH_final_revision_score,RH_final_revision_positive_percent,RH_final_revision_abstain_percent,population,W_minus_S_rank,W_minus_S_severity_percentile,S_minus_H_rank,S_minus_H_severity_percentile,H_minus_A_rank,H_minus_A_severity_percentile,combined_gap_severity_percentile
sol_opus_gemini,current_full,da-12-4,2,da-12-4--rep-002,d22048bbf9e9aeda018a6ef09192a2a3b59b0d996f764b8b241f87065d353eed,100.0,100.0,100.0,100.0,78.0,0.0,0.0,22.0,22.0,5.0,66.66666666666667,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,22.5,36.440677966101696,51.0,84.7457627118644,48.87005649717514
sol_opus_gemini,current_full,da-12-4,3,da-12-4--rep-003,e631bcaaf0b93d7fac03c461e42334c064c26d702791dd8c34fe3da9ac47ce25,86.0,86.0,85.33333333333333,79.88888888888889,90.66666666666667,0.6666666666666666,5.444444444444443,-10.777777777777777,-4.666666666666667,2.3333333333333335,0.0,0.0,1.6666666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.0,0.0,old20,29.0,47.45762711864407,60.0,100.0,5.0,6.779661016949152,51.41242937853107
sol_opus_gemini,current_full,da-13-1,1,da-13-1--rep-001,2687db1883433f202b5d8c4fa1eeb81260a954db4c9b219b9470ca88df6eb75a,100.0,100.0,94.0,93.0,88.66666666666667,6.0,1.0,4.333333333333333,11.333333333333334,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,old20,47.0,77.96610169491525,37.0,61.016949152542374,20.0,32.20338983050848,57.06214689265537
sol_opus_gemini,current_full,da-13-1,2,da-13-1--rep-002,cff05b668fee971c5af7a3bc1b18b31d9370768654b274ca8f88901252cba0b1,100.0,100.0,100.0,100.0,85.0,0.0,0.0,15.0,15.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,22.5,36.440677966101696,42.0,69.49152542372882,43.78531073446328
sol_opus_gemini,current_full,da-13-1,3,da-13-1--rep-003,4872c95f9caa5c573f5e3056e2fc5bf40232784f95f8423cb777b3654cd139a1,100.0,100.0,91.0,88.77777777777777,81.33333333333333,9.0,2.2222222222222237,7.444444444444443,18.666666666666668,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,51.0,84.7457627118644,50.5,83.89830508474576,32.0,52.54237288135593,73.72881355932203
sol_opus_gemini,current_full,da-13-3,1,da-13-3--rep-001,13d1faa077f1168872dc928fe929fcfec5e2b5a7a004d404ecba57c1b0607a19,100.0,100.0,100.0,100.0,93.0,0.0,0.0,7.0,7.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,22.5,36.440677966101696,31.0,50.847457627118644,37.570621468926554
sol_opus_gemini,current_full,da-13-3,2,da-13-3--rep-002,844644e69962c5c8f40741d7e7e809c2f33007ecd3483f925f52af4c3c55b383,100.0,100.0,100.0,98.44444444444444,89.0,0.0,1.5555555555555571,9.444444444444443,11.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,45.0,74.57627118644068,35.0,57.6271186440678,52.54237288135593
sol_opus_gemini,current_full,da-13-3,3,da-13-3--rep-003,3b55f0efcc9addf6212ef1aea789ea400d6fdbd67280be554000a46a9fb72f40,100.0,100.0,100.0,98.44444444444444,92.33333333333333,0.0,1.5555555555555571,6.11111111111111,7.666666666666667,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,45.0,74.57627118644068,27.0,44.067796610169495,48.0225988700565
sol_opus_gemini,current_full,da-13-5,1,da-13-5--rep-001,e8908a1509166c699c3c01f2743ccef1b0ca5b45ba7e04fc5ec4c7407c720211,100.0,100.0,100.0,98.88888888888889,88.0,0.0,1.1111111111111096,10.888888888888891,12.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,39.0,64.40677966101696,36.0,59.32203389830509,49.717514124293785
sol_opus_gemini,current_full,da-13-5,2,da-13-5--rep-002,34c7af044371da1b74591a96f6f536d2edc51341d276cd2c1ced555eb67b5bb3,100.0,100.0,93.33333333333333,90.55555555555556,90.33333333333333,6.666666666666667,2.777777777777781,0.22222222222221907,9.666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,old20,48.0,79.66101694915254,52.0,86.44067796610169,17.0,27.11864406779661,64.40677966101694
sol_opus_gemini,current_full,da-13-5,3,da-13-5--rep-003,da45ed3657c57a505691d5a566d6bee40b749093aeb6f4c0e83249050a42da97,100.0,100.0,90.0,91.11111111111111,93.66666666666667,10.0,-1.1111111111111096,-2.555555555555557,6.333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,52.5,87.28813559322033,9.0,13.559322033898304,12.5,19.491525423728813,40.112994350282484
sol_opus_gemini,current_full,da-13-6,1,da-13-6--rep-001,4b91801b7b3b3c0722d4138099e799e529db27a6ec410c7f895baf46b5b5260e,100.0,100.0,100.0,97.77777777777777,79.0,0.0,2.2222222222222237,18.777777777777775,21.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,50.5,83.89830508474576,48.0,79.66101694915254,62.994350282485875
sol_opus_gemini,current_full,da-13-6,2,da-13-6--rep-002,70781e72c0bd769898685277e2b00f3b58af60dd021f75dee121e9669d39c8b5,100.0,100.0,80.0,75.55555555555556,84.33333333333333,20.0,4.4444444444444455,-8.777777777777779,15.666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,old20,59.0,98.30508474576271,56.0,93.22033898305085,8.0,11.864406779661017,67.79661016949153
sol_opus_gemini,current_full,da-13-6,3,da-13-6--rep-003,8c39c24a1969119db9cb917eb6bb9b0d66834e1a2fe3e2dad56e988ed78d19bc,100.0,100.0,73.33333333333333,74.44444444444444,84.66666666666667,26.666666666666668,-1.1111111111111118,-10.222222222222221,15.333333333333334,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,60.0,100.0,7.0,10.169491525423728,6.0,8.474576271186441,39.548022598870055
sol_opus_gemini,current_full,da-14-1,1,da-14-1--rep-001,c58870f887fa50980bfb0a72ef12a02de1d44513021245911166f54fb4ab8849,100.0,100.0,98.33333333333333,94.33333333333333,93.0,1.6666666666666667,4.0,1.3333333333333333,7.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,old20,33.5,55.08474576271186,55.0,91.52542372881356,19.0,30.508474576271187,59.03954802259887
sol_opus_gemini,current_full,da-14-1,2,da-14-1--rep-002,62a4f4e79c3ba40897079d2e4434524d0de6c7e9af55274bb103f10775894457,100.0,100.0,92.66666666666667,89.33333333333333,92.33333333333333,7.333333333333333,3.3333333333333335,-3.0,7.666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,old20,49.0,81.35593220338983,53.0,88.13559322033899,11.0,16.949152542372882,62.14689265536723
sol_opus_gemini,current_full,da-14-1,3,da-14-1--rep-003,910c3ad981337a49826a2db6a9dcfeae79e59eea300411fa02d21a728b30d313,100.0,100.0,97.66666666666667,96.55555555555556,91.33333333333333,2.3333333333333335,1.1111111111111096,5.222222222222224,8.666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,old20,38.5,63.559322033898304,39.0,64.40677966101696,21.0,33.898305084745765,53.95480225988701
sol_opus_gemini,current_full,da-14-3,1,da-14-3--rep-001,443cef1315d563b38a073e85156b222064439a6e6924ece7a7cf696da81ca47d,100.0,100.0,100.0,100.0,94.66666666666667,0.0,0.0,5.333333333333333,5.333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,22.5,36.440677966101696,23.0,37.28813559322034,33.05084745762712
sol_opus_gemini,current_full,da-14-3,2,da-14-3--rep-002,b6bcfb1759100fb5dccdc6a0c96b2e53512990979748023f4dd66d1dafdae449,100.0,100.0,100.0,100.0,94.66666666666667,0.0,0.0,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,22.5,36.440677966101696,23.0,37.28813559322034,33.05084745762712
sol_opus_gemini,current_full,da-14-3,3,da-14-3--rep-003,f490cd7d9aac7dd334b16cc234b86a204fe25c9123914094231ef40a35bf9865,100.0,100.0,100.0,100.0,94.66666666666667,0.0,0.0,5.333333333333333,5.333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,22.5,36.440677966101696,23.0,37.28813559322034,33.05084745762712
sol_opus_gemini,current_full,da-14-8,1,da-14-8--rep-001,19e50d8f667891739f395ea6149e8c16e896b52239e2f28dc65435d959c044ea,100.0,100.0,100.0,100.0,71.0,0.0,0.0,29.0,29.0,2.3333333333333335,0.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,22.5,36.440677966101696,57.0,94.91525423728814,52.259887005649716
sol_opus_gemini,current_full,da-14-8,2,da-14-8--rep-002,1854b3c78047ce70c8c201e764f7834984a12b87d1e80fa39c8cebb687eb324c,100.0,100.0,100.0,100.0,73.66666666666667,0.0,0.0,26.333333333333332,26.333333333333332,3.3333333333333335,33.333333333333336,0.0,2.0,0.0,33.333333333333336,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,22.5,36.440677966101696,55.0,91.52542372881356,51.12994350282486
sol_opus_gemini,current_full,da-14-8,3,da-14-8--rep-003,1df4d0430e99e84f731048fd90fa72db44584ded655899682db950efc5095058,100.0,100.0,95.0,94.44444444444444,72.0,5.0,0.5555555555555571,22.444444444444443,28.0,2.6666666666666665,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,old20,45.0,74.57627118644068,34.5,56.779661016949156,52.0,86.44067796610169,72.59887005649718
sol_opus_gemini,current_full,da-15-1,1,da-15-1--rep-001,49778b345951f612f87bb67536902d62c4213099dc7e29ff5944d6732e6b15a9,100.0,100.0,98.33333333333333,98.33333333333333,82.0,1.6666666666666667,0.0,16.333333333333332,18.0,2.3333333333333335,33.333333333333336,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,old20,33.5,55.08474576271186,22.5,36.440677966101696,45.0,74.57627118644068,55.367231638418076
sol_opus_gemini,current_full,da-15-1,2,da-15-1--rep-002,d9e2dbdadadbc426045c351ebdf396cff880ef31da1dd828a4c565fa93d51ff1,87.0,87.0,87.0,87.0,87.33333333333333,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,old20,16.0,25.423728813559322,22.5,36.440677966101696,16.0,25.423728813559322,29.096045197740114
sol_opus_gemini,current_full,da-15-1,3,da-15-1--rep-003,2c9b91497ed94a70515f7042413c19b3bc0eae6ec6fd40c1c6f08cdadf998bb8,87.0,87.0,87.0,85.33333333333333,87.66666666666667,0.0,1.6666666666666667,-2.3333333333333335,-0.6666666666666666,1.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old20,16.0,25.423728813559322,47.0,77.96610169491525,14.5,22.88135593220339,42.090395480225986
sol_opus_gemini,current_full,da-15-2,1,da-15-2--rep-001,40eaa690bb269c30e6cb610f512a9ef7b79943582f2aa03760864a3f8c8fad8d,73.0,73.0,71.0,69.44444444444444,68.33333333333333,2.0,1.5555555555555547,1.1111111111111118,4.666666666666667,2.0,0.0,0.0,3.0,33.333333333333336,0.0,1.3333333333333333,0.0,0.0,1.0,0.0,0.0,old20,37.0,61.016949152542374,43.0,71.1864406779661,18.0,28.8135593220339,53.67231638418079
sol_opus_gemini,current_full,da-15-2,2,da-15-2--rep-002,e50e296231d880e0bc0d5c30f44a8a25b92dac2ef762823c03fd9998c0ac1ecf,100.0,95.0,83.0,78.55555555555556,72.0,17.0,4.444444444444447,6.555555555555553,28.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,57.0,94.91525423728814,57.5,95.76271186440678,28.0,45.76271186440678,78.8135593220339
sol_opus_gemini,current_full,da-15-2,3,da-15-2--rep-003,a47f7ea5c7ecc7ae88acd066c12e7174fac5d94cce460ba2da6d1b82c4d0c52e,83.0,83.0,73.0,75.22222222222221,84.66666666666667,10.0,-2.222222222222219,-9.444444444444448,-1.6666666666666667,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,old20,52.5,87.28813559322033,3.0,3.389830508474576,7.0,10.169491525423728,33.61581920903954
sol_opus_gemini,current_full,da-15-7,1,da-15-7--rep-001,59ab428e187341a7a1df7121482cccdd91c9b745d63cec3a741018c1e3e6be6f,77.0,77.0,62.0,65.33333333333333,57.666666666666664,15.0,-3.3333333333333335,7.666666666666667,19.333333333333332,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,old20,56.0,93.22033898305085,1.0,0.0,33.0,54.23728813559322,49.152542372881356
sol_opus_gemini,current_full,da-15-7,2,da-15-7--rep-002,e9c603185bbda601c1acd391f801e80efed3fe54741476906dab4ae86f8b3ef4,77.0,77.0,74.66666666666667,74.66666666666667,78.66666666666667,2.3333333333333335,0.0,-4.0,-1.6666666666666667,1.6666666666666667,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,old20,38.5,63.559322033898304,22.5,36.440677966101696,10.0,15.254237288135593,38.4180790960452
sol_opus_gemini,current_full,da-15-7,3,da-15-7--rep-003,d3e0e167a77afc7c478738b92f976e9c286ae93e2c1056f27de50c7472d08cb7,67.0,67.0,65.33333333333333,64.77777777777777,73.0,1.6666666666666667,0.5555555555555548,-8.222222222222221,-6.0,1.6666666666666667,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,old20,33.5,55.08474576271186,33.0,54.23728813559322,9.0,13.559322033898304,40.96045197740113
sol_opus_gemini,current_full,da-15-8,1,da-15-8--rep-001,53a46b741b20fd7efb6942b743936da2713e7e4f7c0b7caca4c74840bd1c46b4,100.0,100.0,80.33333333333333,81.33333333333333,83.66666666666667,19.666666666666668,-1.0,-2.3333333333333335,16.333333333333332,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,58.0,96.61016949152543,11.0,16.949152542372882,14.5,22.88135593220339,45.48022598870057
sol_opus_gemini,current_full,da-15-8,2,da-15-8--rep-002,c41efbccbdce487e284c6cca7437b761647c4c3bd324b82add821555cc3af6e5,100.0,100.0,87.66666666666667,86.11111111111111,45.0,12.333333333333334,1.5555555555555525,41.111111111111114,55.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,old20,54.5,90.67796610169492,42.0,69.49152542372882,60.0,100.0,86.72316384180792
sol_opus_gemini,current_full,da-15-8,3,da-15-8--rep-003,88786bf677b29c911b61cc5e8508c231eceeaae998d287a14488a99cd07e8f59,100.0,100.0,100.0,95.55555555555556,60.666666666666664,0.0,4.444444444444447,34.888888888888886,39.333333333333336,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,57.5,95.76271186440678,59.0,98.30508474576271,73.1638418079096
sol_opus_gemini,current_full,da-16-1,1,da-16-1--rep-001,03f392063162b1c738e767e709fe6f8588224063e90da612d8ace10d70f494d1,100.0,100.0,98.33333333333333,98.33333333333333,83.66666666666667,1.6666666666666667,0.0,14.666666666666666,16.333333333333332,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old20,33.5,55.08474576271186,22.5,36.440677966101696,41.0,67.79661016949153,53.10734463276836
sol_opus_gemini,current_full,da-16-1,2,da-16-1--rep-002,f77c2af700524b3b1395f9eadb91da37e3bb9804384000e7d9c0386190a55209,100.0,100.0,98.33333333333333,97.77777777777777,86.0,1.6666666666666667,0.5555555555555571,11.777777777777777,14.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,old20,33.5,55.08474576271186,34.5,56.779661016949156,38.0,62.71186440677966,58.19209039548023
sol_opus_gemini,current_full,da-16-1,3,da-16-1--rep-003,73cdeed48bca0558d392c3dd44b39985a532fab27e0d15487cb91a54badcfe19,100.0,100.0,96.66666666666667,97.77777777777777,82.66666666666667,3.3333333333333335,-1.1111111111111096,15.111111111111109,17.333333333333332,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,43.0,71.1864406779661,9.0,13.559322033898304,43.0,71.1864406779661,51.9774011299435
sol_opus_gemini,current_full,da-18-5,1,da-18-5--rep-001,e16aab443e445a25e328d42a825eafeb8dbce66b57e426a299c777841f64988a,100.0,100.0,96.66666666666667,97.77777777777779,67.33333333333333,3.3333333333333335,-1.1111111111111143,30.444444444444446,32.666666666666664,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,43.0,71.1864406779661,6.0,8.474576271186441,58.0,96.61016949152543,58.75706214689266
sol_opus_gemini,current_full,da-18-5,2,da-18-5--rep-002,7e7dc16cd6b5657189453d3b97525954e7848ca4c813a787d72773fb1187805d,100.0,100.0,96.66666666666667,95.55555555555556,67.66666666666667,3.3333333333333335,1.1111111111111096,27.88888888888889,32.333333333333336,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,old20,43.0,71.1864406779661,39.0,64.40677966101696,56.0,93.22033898305085,76.27118644067797
sol_opus_gemini,current_full,da-18-5,3,da-18-5--rep-003,2e3688af56b326420d8f1a14ef34853c0b6ebdec85e5c02ed7f3e51f35f97fcc,100.0,100.0,100.0,96.33333333333333,78.0,0.0,3.6666666666666665,18.333333333333332,22.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,old20,16.0,25.423728813559322,54.0,89.83050847457628,47.0,77.96610169491525,64.40677966101696
sol_opus_gemini,current_full,da-18-7,1,da-18-7--rep-001,7a0fcb964647f6592e3015cc4721de083d9eafd4fe2bb761f2e09e2c21ba0441,92.0,92.0,95.0,97.33333333333333,77.0,-3.0,-2.3333333333333335,20.333333333333332,15.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,old20,3.0,3.389830508474576,2.0,1.694915254237288,49.0,81.35593220338983,28.813559322033896
sol_opus_gemini,current_full,da-18-7,2,da-18-7--rep-002,a68c6efb4d3088838ae3214b0eee1421242d79cd02b37205b52417718bb5d69c,100.0,100.0,100.0,99.11111111111111,84.66666666666667,0.0,0.8888888888888905,14.444444444444443,15.333333333333334,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,36.0,59.32203389830509,40.0,66.10169491525424,50.282485875706215
sol_opus_gemini,current_full,da-18-7,3,da-18-7--rep-003,c96906cd9bbe233732ab0a58f730d06d123b6b5000b55870f31665d7ff258a06,100.0,100.0,97.33333333333333,97.33333333333333,80.33333333333333,2.6666666666666665,0.0,17.0,19.666666666666668,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,old20,40.5,66.94915254237289,22.5,36.440677966101696,46.0,76.27118644067797,59.887005649717516
sol_opus_gemini,current_full,da-19-1,1,da-19-1--rep-001,af15ae0a8c740adecf79c1fd6c39ec42ffb0e25acb0e09ce361bdc13ac55e900,100.0,100.0,94.66666666666667,95.55555555555556,90.0,5.333333333333333,-0.8888888888888905,5.555555555555557,10.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,46.0,76.27118644067797,12.0,18.64406779661017,25.0,40.67796610169491,45.19774011299435
sol_opus_gemini,current_full,da-19-1,2,da-19-1--rep-002,23950447b25a546d51126338de629eeaed3612b5bdefa5d02ada577f54cfae52,100.0,100.0,100.0,100.0,94.0,0.0,0.0,6.0,6.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,22.5,36.440677966101696,26.0,42.3728813559322,34.74576271186441
sol_opus_gemini,current_full,da-19-1,3,da-19-1--rep-003,ec091ad49126a85e8b26312e2934437bb668c437c5e91faae91f81b2a36fdadf,100.0,100.0,100.0,100.0,93.33333333333333,0.0,0.0,6.666666666666667,6.666666666666667,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,old20,16.0,25.423728813559322,22.5,36.440677966101696,29.5,48.30508474576271,36.72316384180791
sol_opus_gemini,current_full,da-19-6,1,da-19-6--rep-001,9a16f1ca31dcfabe5b6d4310edb3ad148676155750fd8b6230e516edca849bd6,71.0,71.0,58.666666666666664,54.0,77.33333333333333,12.333333333333334,4.666666666666664,-23.333333333333332,-6.333333333333333,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,old20,54.5,90.67796610169492,59.0,98.30508474576271,2.0,1.694915254237288,63.559322033898304
sol_opus_gemini,current_full,da-19-6,2,da-19-6--rep-002,a8533f11a1771f2899ffade736efc0ba4d6cb1a19b394f02746cf72adcd38fac,34.0,34.0,40.666666666666664,38.77777777777778,70.33333333333333,-6.666666666666667,1.8888888888888893,-31.555555555555557,-36.333333333333336,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,old20,1.0,0.0,49.0,81.35593220338983,1.0,0.0,27.11864406779661
sol_opus_gemini,current_full,da-19-6,3,da-19-6--rep-003,91657fa87314f79c5f92844f0ee7e9b3b09cd224fef7af8dc31a99a7a11b6312,74.0,74.0,66.33333333333333,64.44444444444444,83.33333333333333,7.666666666666667,1.8888888888888857,-18.888888888888886,-9.333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,50.0,83.05084745762711,48.0,79.66101694915254,3.0,3.389830508474576,55.367231638418076
sol_opus_gemini,current_user,da-10-1,1,da-10-1--rep-001,8a59fa68dbcd5e8ae42ecd5148e7877fa04f672b4847eab901635ad0b0cfda04,100.0,100.0,97.66666666666667,99.0,88.0,2.3333333333333335,-1.3333333333333333,11.0,12.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,29.5,48.30508474576271,14.0,22.033898305084747,47.0,77.96610169491525,49.43502824858757
sol_opus_gemini,current_user,da-10-1,2,da-10-1--rep-002,28bb10a27cc5e7b0d29f2dee6658836679cca6dd5b1ee3c17e687f92b4a23d8e,100.0,100.0,95.66666666666667,97.77777777777777,90.0,4.333333333333333,-2.1111111111111094,7.777777777777776,10.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,34.5,56.779661016949156,9.0,13.559322033898304,40.0,66.10169491525424,45.48022598870057
sol_opus_gemini,current_user,da-10-1,3,da-10-1--rep-003,d77c9832e24c0b1a42f91901e0a69c073ab4c04c89ef662ec0344e1f778444bb,100.0,95.0,99.0,98.66666666666667,88.33333333333333,1.0,0.3333333333333333,10.333333333333334,11.666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,old20,21.0,33.898305084745765,27.0,44.067796610169495,46.0,76.27118644067797,51.41242937853107
sol_opus_gemini,current_user,da-10-3,1,da-10-3--rep-001,bcc9f280eaf5bcc981ab99bfffb5b40d9bf3ea870b24454dfd3bf94e4ca26edf,100.0,100.0,100.0,95.88888888888889,83.0,0.0,4.11111111111111,12.888888888888891,17.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,old20,15.0,23.728813559322035,54.0,89.83050847457628,50.0,83.05084745762711,65.53672316384181
sol_opus_gemini,current_user,da-10-3,2,da-10-3--rep-002,af1ead73430659ec7567418ef500f3a14330b21ef20c93d4f9ea7f58374e325f,100.0,100.0,91.66666666666667,97.22222222222223,75.66666666666667,8.333333333333334,-5.555555555555557,21.555555555555557,24.333333333333332,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,old20,42.5,70.33898305084746,2.0,1.694915254237288,57.0,94.91525423728814,55.6497175141243
sol_opus_gemini,current_user,da-10-3,3,da-10-3--rep-003,7eff9444a67bf46772b10655df63a85852ff1556f1b1f197c200e5344bc459b7,90.0,90.0,88.66666666666667,87.44444444444444,59.0,1.3333333333333333,1.222222222222219,28.444444444444446,31.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,old20,23.0,37.28813559322034,34.5,56.779661016949156,59.0,98.30508474576271,64.12429378531074
