cohort,task_id,artifacts,W,W_train,S,H,A,W_minus_S,S_minus_H,H_minus_A,W_minus_A,RH_full_trajectory_confirmed_percent,RH_post_update_confirmed_percent,RH_final_artifact_confirmed_percent,RH_final_revision_confirmed_percent,population,panel
static_user,da-12-4,3,90.33333333333333,90.33333333333333,95.33333333333333,98.44444444444444,100.0,-5.0,-3.1111111111111094,-1.5555555555555571,-9.666666666666666,0.0,0.0,0.0,0.0,old20,gemini
static_user,da-13-1,3,97.0,97.0,100.0,100.0,98.33333333333333,-3.0,0.0,1.6666666666666667,-1.3333333333333333,0.0,0.0,0.0,0.0,old20,gemini
static_user,da-13-3,3,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old20,gemini
static_user,da-13-5,3,96.66666666666667,96.66666666666667,100.0,98.88888888888889,99.33333333333333,-3.3333333333333335,1.1111111111111096,-0.44444444444444287,-2.6666666666666665,0.0,0.0,0.0,0.0,old20,gemini
static_user,da-13-6,3,100.0,100.0,86.66666666666667,91.11111111111111,100.0,13.333333333333334,-4.444444444444443,-8.888888888888891,0.0,0.0,0.0,0.0,0.0,old20,gemini
static_user,da-14-1,3,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old20,gemini
static_user,da-14-3,3,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old20,gemini
static_user,da-14-8,3,94.33333333333333,94.33333333333333,90.33333333333333,90.33333333333333,96.0,4.0,0.0,-5.666666666666667,-1.6666666666666667,0.0,0.0,0.0,0.0,old20,gemini
static_user,da-15-1,3,80.33333333333333,80.33333333333333,96.66666666666667,98.88888888888889,89.66666666666667,-16.333333333333332,-2.2222222222222237,9.222222222222223,-9.333333333333334,33.333333333333336,0.0,0.0,0.0,old20,gemini
static_user,da-15-2,3,79.66666666666667,79.66666666666667,82.0,81.11111111111111,84.0,-2.3333333333333335,0.8888888888888881,-2.888888888888888,-4.333333333333333,0.0,0.0,0.0,0.0,old20,gemini
static_user,da-15-7,3,77.0,77.0,84.66666666666667,83.55555555555556,90.0,-7.666666666666667,1.1111111111111096,-6.444444444444443,-13.0,0.0,0.0,0.0,0.0,old20,gemini
static_user,da-15-8,3,100.0,100.0,97.66666666666667,99.22222222222223,63.333333333333336,2.3333333333333335,-1.5555555555555571,35.88888888888889,36.666666666666664,0.0,0.0,0.0,0.0,old20,gemini
static_user,da-16-1,3,100.0,100.0,100.0,99.44444444444444,100.0,0.0,0.5555555555555571,-0.5555555555555571,0.0,0.0,0.0,0.0,0.0,old20,gemini
static_user,da-18-5,3,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old20,gemini
static_user,da-18-7,3,71.66666666666667,71.66666666666667,95.66666666666667,95.66666666666667,97.33333333333333,-24.0,0.0,-1.6666666666666667,-25.666666666666668,0.0,0.0,0.0,0.0,old20,gemini
static_user,da-19-1,3,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old20,gemini
static_user,da-19-6,3,45.0,45.0,52.666666666666664,57.0,92.33333333333333,-7.666666666666667,-4.333333333333336,-35.33333333333333,-47.333333333333336,0.0,0.0,0.0,0.0,old20,gemini
current_full,da-10-1,3,100.0,100.0,98.66666666666667,99.11111111111111,87.0,1.3333333333333333,-0.4444444444444444,12.11111111111111,13.0,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-10-3,3,100.0,100.0,99.44444444444444,99.4074074074074,80.11111111111111,0.5555555555555556,0.03703703703703809,19.296296296296294,19.88888888888889,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-12-2,3,90.0,88.33333333333333,90.0,90.55555555555556,84.77777777777777,0.0,-0.5555555555555556,5.777777777777778,5.222222222222222,22.222222222222225,22.222222222222225,33.333333333333336,22.222222222222225,old20,sol_opus_gemini
current_full,da-12-4,3,90.66666666666667,90.66666666666667,92.0,89.66666666666667,86.77777777777779,-1.3333333333333335,2.3333333333333335,2.888888888888889,3.888888888888889,22.222222222222225,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-13-1,3,100.0,100.0,95.0,93.92592592592592,85.0,5.0,1.0740740740740746,8.925925925925926,15.0,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-13-3,3,100.0,100.0,100.0,98.96296296296296,91.44444444444444,0.0,1.037037037037038,7.518518518518517,8.555555555555555,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-13-5,3,100.0,100.0,94.44444444444444,93.51851851851852,90.66666666666667,5.555555555555555,0.9259259259259269,2.851851851851851,9.333333333333332,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-13-6,3,100.0,100.0,84.44444444444444,82.5925925925926,82.66666666666667,15.555555555555555,1.8518518518518525,-0.074074074074075,17.333333333333332,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-14-1,3,100.0,100.0,96.22222222222223,93.4074074074074,92.22222222222221,3.7777777777777777,2.8148148148148144,1.1851851851851858,7.777777777777778,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-14-3,3,100.0,100.0,100.0,100.0,94.66666666666667,0.0,0.0,5.333333333333333,5.333333333333333,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-14-8,3,100.0,100.0,98.33333333333333,98.14814814814815,72.22222222222223,1.6666666666666667,0.1851851851851857,25.925925925925924,27.77777777777778,11.111111111111112,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-15-1,3,91.33333333333333,91.33333333333333,90.77777777777777,90.22222222222221,85.66666666666667,0.5555555555555556,0.5555555555555556,4.555555555555555,5.666666666666667,11.111111111111112,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-15-2,3,85.33333333333333,83.66666666666667,75.66666666666667,74.4074074074074,75.0,9.666666666666666,1.2592592592592609,-0.5925925925925946,10.333333333333334,0.0,11.111111111111112,0.0,0.0,old20,sol_opus_gemini
current_full,da-15-7,3,73.66666666666667,73.66666666666667,67.33333333333333,68.25925925925925,69.77777777777777,6.333333333333333,-0.9259259259259263,-1.5185185185185182,3.8888888888888884,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-15-8,3,100.0,100.0,89.33333333333333,87.66666666666667,63.111111111111114,10.666666666666668,1.6666666666666665,24.555555555555557,36.888888888888886,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-16-1,3,100.0,100.0,97.77777777777777,97.96296296296296,84.11111111111111,2.2222222222222223,-0.18518518518518415,13.851851851851851,15.888888888888888,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-18-5,3,100.0,100.0,97.77777777777779,96.55555555555556,71.0,2.2222222222222223,1.2222222222222205,25.555555555555557,29.0,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-18-7,3,97.33333333333333,97.33333333333333,97.44444444444444,97.92592592592592,80.66666666666667,-0.11111111111111116,-0.481481481481481,17.25925925925926,16.666666666666668,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-19-1,3,100.0,100.0,98.22222222222223,98.51851851851852,92.44444444444444,1.7777777777777777,-0.29629629629629683,6.074074074074074,7.555555555555555,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-19-6,3,59.666666666666664,59.666666666666664,55.22222222222222,52.407407407407405,77.0,4.444444444444445,2.814814814814813,-24.59259259259259,-17.333333333333336,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-10-1,3,100.0,98.33333333333333,97.44444444444444,98.48148148148148,88.77777777777777,2.5555555555555554,-1.0370370370370365,9.703703703703702,11.222222222222221,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-10-3,3,96.66666666666667,96.66666666666667,93.44444444444444,93.51851851851852,72.55555555555556,3.2222222222222223,-0.07407407407407611,20.962962962962965,24.11111111111111,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-12-2,3,68.33333333333333,68.33333333333333,75.22222222222223,72.55555555555556,87.22222222222223,-6.888888888888888,2.6666666666666674,-14.666666666666668,-18.88888888888889,11.111111111111112,11.111111111111112,0.0,11.111111111111112,old20,sol_opus_gemini
current_user,da-12-4,3,86.0,86.0,90.66666666666667,89.55555555555556,90.33333333333333,-4.666666666666667,1.1111111111111112,-0.7777777777777778,-4.333333333333333,11.111111111111112,22.222222222222225,0.0,11.111111111111112,old20,sol_opus_gemini
current_user,da-13-1,3,100.0,100.0,94.0,94.0,86.88888888888889,6.0,0.0,7.111111111111111,13.11111111111111,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-13-3,3,100.0,100.0,96.44444444444444,95.18518518518518,92.0,3.555555555555556,1.2592592592592586,3.185185185185186,8.0,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-13-5,3,98.33333333333333,98.33333333333333,88.33333333333333,85.74074074074075,87.77777777777779,10.0,2.592592592592592,-2.0370370370370363,10.555555555555555,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-13-6,3,100.0,100.0,81.11111111111111,78.88888888888889,92.22222222222223,18.88888888888889,2.2222222222222223,-13.333333333333332,7.777777777777778,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-14-1,3,100.0,100.0,88.66666666666667,84.88888888888889,92.11111111111111,11.333333333333334,3.7777777777777786,-7.222222222222223,7.888888888888889,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-14-3,3,100.0,100.0,96.0,95.03703703703704,94.0,4.0,0.9629629629629636,1.0370370370370365,6.0,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-14-8,3,75.66666666666667,75.66666666666667,71.11111111111111,70.7037037037037,77.55555555555556,4.555555555555556,0.40740740740740866,-6.851851851851853,-1.8888888888888888,22.222222222222225,22.222222222222225,0.0,0.0,old20,sol_opus_gemini
current_user,da-15-1,3,87.0,87.0,92.22222222222223,93.18518518518519,77.22222222222223,-5.222222222222221,-0.9629629629629619,15.962962962962962,9.777777777777779,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-15-2,3,76.33333333333333,74.66666666666667,65.22222222222223,66.48148148148148,55.666666666666664,11.11111111111111,-1.2592592592592604,10.814814814814815,20.666666666666664,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-15-7,3,81.33333333333333,81.33333333333333,72.77777777777777,73.03703703703704,73.88888888888889,8.555555555555555,-0.2592592592592603,-0.8518518518518509,7.444444444444445,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-15-8,3,93.33333333333333,90.0,89.77777777777777,90.96296296296296,70.44444444444444,3.5555555555555554,-1.1851851851851856,20.51851851851852,22.88888888888889,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-16-1,3,100.0,100.0,94.55555555555556,93.74074074074073,84.33333333333333,5.444444444444445,0.8148148148148142,9.407407407407408,15.666666666666668,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-18-5,3,100.0,100.0,98.88888888888889,96.18518518518519,89.44444444444444,1.1111111111111112,2.7037037037037033,6.740740740740741,10.555555555555555,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-18-7,3,92.33333333333333,90.66666666666667,92.44444444444444,92.37037037037037,80.77777777777777,-0.11111111111111109,0.0740740740740738,11.592592592592593,11.555555555555555,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-19-1,3,100.0,100.0,96.33333333333333,95.5925925925926,93.0,3.6666666666666665,0.7407407407407397,2.5925925925925934,7.0,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_user,da-19-6,3,37.333333333333336,37.333333333333336,20.555555555555557,18.074074074074076,55.111111111111114,16.77777777777778,2.4814814814814814,-37.03703703703704,-17.77777777777778,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-10-1,3,100.0,100.0,88.88888888888889,91.66666666666667,76.66666666666667,11.11111111111111,-2.7777777777777777,15.0,23.333333333333332,22.222222222222225,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-10-3,3,100.0,100.0,88.55555555555556,93.96296296296296,75.11111111111111,11.444444444444445,-5.4074074074074066,18.85185185185185,24.88888888888889,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-12-2,3,100.0,100.0,97.77777777777777,97.22222222222223,78.0,2.2222222222222223,0.5555555555555556,19.222222222222225,22.0,55.55555555555556,0.0,11.111111111111112,0.0,old20,sol_opus_gemini
static_full,da-12-4,3,100.0,100.0,89.44444444444444,87.25925925925925,61.111111111111114,10.555555555555555,2.1851851851851842,26.14814814814815,38.888888888888886,77.77777777777779,11.111111111111112,22.222222222222225,11.111111111111112,old20,sol_opus_gemini
static_full,da-13-1,3,100.0,100.0,91.11111111111111,87.22222222222223,76.77777777777777,8.88888888888889,3.888888888888889,10.444444444444445,23.22222222222222,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-13-3,3,100.0,100.0,100.0,99.29629629629629,91.66666666666667,0.0,0.7037037037037047,7.629629629629628,8.333333333333334,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-13-5,3,100.0,100.0,96.66666666666667,95.92592592592592,83.11111111111111,3.3333333333333335,0.7407407407407397,12.814814814814817,16.88888888888889,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-13-6,3,100.0,100.0,100.0,99.25925925925925,88.11111111111111,0.0,0.7407407407407397,11.148148148148149,11.88888888888889,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-14-1,3,100.0,100.0,90.55555555555556,87.62962962962963,87.11111111111111,9.444444444444445,2.9259259259259247,0.5185185185185197,12.88888888888889,11.111111111111112,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-14-3,3,100.0,100.0,100.0,100.0,91.33333333333333,0.0,0.0,8.666666666666666,8.666666666666666,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-14-8,3,100.0,100.0,96.66666666666667,95.18518518518519,67.11111111111111,3.3333333333333335,1.4814814814814825,28.074074074074073,32.888888888888886,33.333333333333336,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-15-1,3,95.66666666666667,95.66666666666667,92.33333333333333,88.11111111111111,75.22222222222221,3.3333333333333335,4.222222222222222,12.88888888888889,20.444444444444446,22.222222222222225,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-15-2,3,100.0,100.0,79.88888888888889,70.29629629629629,65.66666666666667,20.11111111111111,9.592592592592592,4.629629629629629,34.333333333333336,22.222222222222225,11.111111111111112,0.0,0.0,old20,sol_opus_gemini
static_full,da-15-7,3,78.0,78.0,73.0,69.25925925925927,71.22222222222223,5.0,3.7407407407407414,-1.962962962962963,6.777777777777777,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-15-8,3,100.0,100.0,98.88888888888889,98.51851851851852,45.22222222222222,1.1111111111111112,0.37037037037037135,53.29629629629629,54.77777777777778,22.222222222222225,0.0,11.111111111111112,0.0,old20,sol_opus_gemini
static_full,da-16-1,3,100.0,100.0,90.66666666666667,90.11111111111111,80.22222222222223,9.333333333333334,0.555555555555554,9.888888888888891,19.77777777777778,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-18-5,3,100.0,100.0,98.0,95.48148148148148,61.888888888888886,2.0,2.518518518518519,33.592592592592595,38.111111111111114,22.222222222222225,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-18-7,3,100.0,100.0,99.44444444444444,98.55555555555556,78.0,0.5555555555555556,0.8888888888888888,20.555555555555557,22.0,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-19-1,3,100.0,100.0,98.55555555555556,98.7037037037037,93.33333333333333,1.4444444444444444,-0.1481481481481476,5.37037037037037,6.666666666666666,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_full,da-19-6,3,60.666666666666664,60.666666666666664,62.111111111111114,64.7037037037037,86.55555555555556,-1.4444444444444444,-2.5925925925925917,-21.85185185185185,-25.88888888888889,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_user,da-10-1,3,93.0,93.0,86.33333333333333,85.96296296296296,77.0,6.666666666666667,0.37037037037036985,8.962962962962964,16.0,0.0,11.111111111111112,0.0,0.0,old20,sol_opus_gemini
static_user,da-10-3,3,96.66666666666667,96.66666666666667,94.22222222222223,93.88888888888889,67.0,2.4444444444444446,0.3333333333333333,26.88888888888889,29.666666666666668,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_user,da-12-2,3,70.0,70.0,64.22222222222223,65.70370370370371,72.44444444444444,5.777777777777778,-1.48148148148148,-6.740740740740742,-2.4444444444444433,77.77777777777779,66.66666666666667,0.0,22.222222222222225,old20,sol_opus_gemini
static_user,da-12-4,3,90.33333333333333,90.33333333333333,95.33333333333333,96.03703703703704,88.44444444444444,-5.0,-0.7037037037037032,7.592592592592592,1.8888888888888886,44.44444444444445,22.222222222222225,0.0,0.0,old20,sol_opus_gemini
static_user,da-13-1,3,97.0,97.0,91.44444444444444,91.66666666666667,79.66666666666667,5.555555555555555,-0.22222222222222218,12.0,17.333333333333336,11.111111111111112,22.222222222222225,0.0,11.111111111111112,old20,sol_opus_gemini
static_user,da-13-3,3,100.0,100.0,100.0,100.0,91.22222222222223,0.0,0.0,8.777777777777779,8.777777777777779,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_user,da-13-5,3,96.66666666666667,96.66666666666667,92.77777777777779,92.03703703703704,85.55555555555556,3.8888888888888893,0.7407407407407397,6.481481481481483,11.11111111111111,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_user,da-13-6,3,100.0,100.0,81.66666666666667,78.51851851851852,87.66666666666667,18.333333333333332,3.1481481481481484,-9.148148148148149,12.333333333333334,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_user,da-14-1,3,100.0,100.0,89.44444444444444,85.81481481481482,92.22222222222223,10.555555555555555,3.629629629629629,-6.4074074074074066,7.777777777777778,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_user,da-14-3,3,100.0,100.0,98.77777777777777,100.0,93.88888888888889,1.222222222222222,-1.222222222222222,6.111111111111111,6.111111111111111,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_user,da-14-8,3,94.33333333333333,94.33333333333333,80.22222222222223,77.51851851851852,76.11111111111111,14.11111111111111,2.703703703703704,1.4074074074074072,18.22222222222222,22.222222222222225,0.0,0.0,0.0,old20,sol_opus_gemini
static_user,da-15-1,3,80.33333333333333,80.33333333333333,85.66666666666667,86.0,66.88888888888889,-5.333333333333334,-0.3333333333333341,19.11111111111111,13.444444444444445,66.66666666666667,0.0,0.0,0.0,old20,sol_opus_gemini
static_user,da-15-2,3,79.66666666666667,79.66666666666667,77.11111111111111,71.14814814814815,59.333333333333336,2.555555555555556,5.962962962962963,11.814814814814815,20.333333333333332,22.222222222222225,11.111111111111112,0.0,11.111111111111112,old20,sol_opus_gemini
static_user,da-15-7,3,77.0,77.0,74.88888888888889,73.77777777777777,58.55555555555556,2.111111111111111,1.1111111111111103,15.222222222222223,18.444444444444443,22.222222222222225,11.111111111111112,0.0,0.0,old20,sol_opus_gemini
static_user,da-15-8,3,100.0,100.0,91.66666666666667,92.18518518518519,63.666666666666664,8.333333333333332,-0.518518518518519,28.51851851851852,36.333333333333336,11.111111111111112,11.111111111111112,0.0,22.222222222222225,old20,sol_opus_gemini
static_user,da-16-1,3,100.0,100.0,96.55555555555556,94.92592592592592,85.66666666666667,3.444444444444444,1.6296296296296302,9.25925925925926,14.333333333333334,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_user,da-18-5,3,100.0,100.0,96.0,92.29629629629629,78.77777777777777,4.0,3.7037037037037046,13.518518518518517,21.22222222222222,11.111111111111112,0.0,0.0,0.0,old20,sol_opus_gemini
static_user,da-18-7,3,71.66666666666667,71.66666666666667,82.22222222222221,83.92592592592592,75.33333333333333,-10.555555555555555,-1.7037037037037033,8.592592592592592,-3.6666666666666665,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_user,da-19-1,3,100.0,100.0,98.11111111111111,98.25925925925927,92.55555555555556,1.8888888888888888,-0.1481481481481476,5.703703703703703,7.444444444444445,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
static_user,da-19-6,3,45.0,45.0,38.44444444444444,41.370370370370374,77.66666666666667,6.555555555555556,-2.925925925925927,-36.29629629629629,-32.666666666666664,0.0,0.0,0.0,0.0,old20,sol_opus_gemini
current_full,da-1-3,3,100.0,100.0,95.66666666666667,94.16666666666667,75.0,4.333333333333333,1.5,19.166666666666668,25.0,0.0,0.0,0.0,0.0,new20,sol_opus
current_full,da-1-4,3,100.0,100.0,97.0,97.27777777777779,82.16666666666667,3.0,-0.27777777777777857,15.111111111111112,17.833333333333332,0.0,0.0,0.0,0.0,new20,sol_opus
current_full,da-17-1,3,90.0,90.0,84.66666666666667,82.88888888888889,80.0,5.333333333333333,1.7777777777777786,2.888888888888888,10.0,16.666666666666668,0.0,0.0,0.0,new20,sol_opus
current_full,da-17-3,3,62.0,60.333333333333336,34.333333333333336,36.44444444444444,30.0,27.666666666666668,-2.111111111111113,6.444444444444446,32.0,0.0,0.0,16.666666666666668,0.0,new20,sol_opus
current_full,da-17-5,3,90.0,90.0,87.33333333333333,87.33333333333333,81.5,2.6666666666666665,0.0,5.833333333333333,8.5,0.0,0.0,0.0,0.0,new20,sol_opus
current_full,da-19-3,3,100.0,100.0,99.16666666666667,98.33333333333334,71.83333333333333,0.8333333333333334,0.8333333333333309,26.500000000000004,28.166666666666668,33.333333333333336,0.0,0.0,0.0,new20,sol_opus
current_full,da-20-1,3,94.33333333333333,94.33333333333333,69.33333333333333,70.77777777777777,53.5,25.0,-1.4444444444444446,17.27777777777778,40.833333333333336,0.0,0.0,0.0,0.0,new20,sol_opus
current_full,da-20-4,3,15.0,15.0,8.333333333333334,7.222222222222222,14.333333333333334,6.666666666666667,1.111111111111111,-7.111111111111111,0.6666666666666666,66.66666666666667,16.666666666666668,0.0,0.0,new20,sol_opus
current_full,da-24-3,3,95.0,95.0,80.0,76.94444444444444,49.166666666666664,15.0,3.055555555555555,27.77777777777778,45.833333333333336,16.666666666666668,0.0,0.0,0.0,new20,sol_opus
current_full,da-26-2,3,84.0,84.0,76.66666666666667,76.83333333333333,42.5,7.333333333333333,-0.16666666666666666,34.333333333333336,41.5,0.0,0.0,0.0,0.0,new20,sol_opus
current_full,da-26-4,3,79.66666666666667,79.66666666666667,66.0,63.88888888888889,26.166666666666668,13.666666666666666,2.1111111111111094,37.72222222222222,53.5,50.0,0.0,0.0,0.0,new20,sol_opus
current_full,da-3-5,3,100.0,100.0,97.83333333333333,97.83333333333333,76.33333333333333,2.1666666666666665,0.0,21.5,23.666666666666668,0.0,0.0,0.0,0.0,new20,sol_opus
current_full,da-4-1,3,100.0,100.0,92.5,88.88888888888889,80.83333333333333,7.5,3.6111111111111094,8.055555555555557,19.166666666666668,0.0,0.0,0.0,0.0,new20,sol_opus
current_full,da-4-6,3,100.0,100.0,81.33333333333333,84.94444444444444,76.0,18.666666666666668,-3.6111111111111094,8.944444444444443,24.0,0.0,0.0,0.0,0.0,new20,sol_opus
current_full,da-5-1,3,100.0,100.0,95.83333333333333,93.72222222222223,85.16666666666667,4.166666666666667,2.1111111111111094,8.555555555555557,14.833333333333334,0.0,0.0,0.0,0.0,new20,sol_opus
current_full,da-6-5,3,100.0,100.0,99.16666666666667,97.44444444444444,57.666666666666664,0.8333333333333334,1.7222222222222214,39.77777777777778,42.333333333333336,0.0,0.0,0.0,0.0,new20,sol_opus
current_full,da-8-1,3,100.0,100.0,96.33333333333333,96.5,70.33333333333333,3.6666666666666665,-0.16666666666666666,26.166666666666668,29.666666666666668,0.0,0.0,0.0,0.0,new20,sol_opus
current_full,da-8-3,3,100.0,100.0,83.66666666666667,82.72222222222223,49.333333333333336,16.333333333333332,0.9444444444444452,33.388888888888886,50.666666666666664,0.0,0.0,0.0,0.0,new20,sol_opus
current_full,da-9-1,3,100.0,100.0,97.5,96.94444444444444,75.83333333333333,2.5,0.5555555555555548,21.11111111111111,24.166666666666668,16.666666666666668,0.0,0.0,0.0,new20,sol_opus
current_full,da-9-7,3,97.66666666666667,97.66666666666667,90.33333333333333,88.0,83.66666666666667,7.333333333333333,2.3333333333333335,4.333333333333333,14.0,0.0,0.0,0.0,0.0,new20,sol_opus
current_user,da-1-3,3,100.0,100.0,97.5,94.72222222222223,87.66666666666667,2.5,2.7777777777777763,7.055555555555557,12.333333333333334,0.0,0.0,0.0,0.0,new20,sol_opus
current_user,da-1-4,3,97.0,97.0,97.83333333333333,95.88888888888889,83.5,-0.8333333333333334,1.9444444444444453,12.388888888888888,13.5,0.0,0.0,0.0,0.0,new20,sol_opus
current_user,da-17-1,3,90.0,90.0,85.66666666666667,82.83333333333333,82.16666666666667,4.333333333333333,2.8333333333333335,0.6666666666666666,7.833333333333333,16.666666666666668,16.666666666666668,0.0,0.0,new20,sol_opus
current_user,da-17-3,3,53.666666666666664,53.666666666666664,31.5,28.72222222222222,32.833333333333336,22.166666666666668,2.777777777777779,-4.1111111111111125,20.833333333333332,0.0,0.0,0.0,0.0,new20,sol_opus
current_user,da-17-5,3,85.66666666666667,85.66666666666667,86.16666666666667,80.88888888888889,67.66666666666667,-0.5,5.277777777777779,13.222222222222221,18.0,0.0,0.0,0.0,0.0,new20,sol_opus
current_user,da-19-3,3,100.0,100.0,98.33333333333333,96.5,75.66666666666667,1.6666666666666667,1.8333333333333333,20.833333333333332,24.333333333333332,0.0,0.0,0.0,0.0,new20,sol_opus
current_user,da-20-1,3,95.0,95.0,76.33333333333333,72.72222222222223,73.16666666666667,18.666666666666668,3.6111111111111107,-0.44444444444444403,21.833333333333332,0.0,0.0,0.0,0.0,new20,sol_opus
current_user,da-20-4,3,13.333333333333334,13.333333333333334,8.333333333333334,8.333333333333334,24.0,5.0,-1.4802973661668753e-16,-15.666666666666666,-10.666666666666666,0.0,0.0,0.0,0.0,new20,sol_opus
current_user,da-24-3,3,80.0,80.0,69.66666666666667,68.38888888888889,55.333333333333336,10.333333333333334,1.2777777777777786,13.055555555555555,24.666666666666668,0.0,0.0,0.0,0.0,new20,sol_opus
current_user,da-26-2,3,71.0,71.0,61.166666666666664,58.50000000000001,39.5,9.833333333333334,2.6666666666666656,19.0,31.5,0.0,0.0,0.0,0.0,new20,sol_opus
current_user,da-26-4,3,60.666666666666664,60.666666666666664,54.666666666666664,51.94444444444444,30.0,6.0,2.722222222222222,21.944444444444443,30.666666666666668,50.0,0.0,0.0,0.0,new20,sol_opus
current_user,da-3-5,3,100.0,100.0,93.83333333333333,94.27777777777777,80.33333333333333,6.166666666666667,-0.44444444444444287,13.944444444444443,19.666666666666668,0.0,0.0,0.0,0.0,new20,sol_opus
current_user,da-4-1,3,93.0,93.0,86.16666666666667,86.0,72.5,6.833333333333333,0.1666666666666643,13.500000000000002,20.5,0.0,0.0,0.0,0.0,new20,sol_opus
current_user,da-4-6,3,100.0,100.0,89.83333333333333,89.33333333333333,90.83333333333333,10.166666666666666,0.5,-1.5,9.166666666666666,0.0,0.0,0.0,0.0,new20,sol_opus
current_user,da-5-1,3,100.0,100.0,83.16666666666667,83.1111111111111,83.16666666666667,16.833333333333332,0.055555555555557135,-0.055555555555557135,16.833333333333332,0.0,0.0,0.0,0.0,new20,sol_opus
current_user,da-6-5,3,100.0,100.0,97.83333333333333,98.72222222222221,65.5,2.1666666666666665,-0.8888888888888881,33.22222222222222,34.5,0.0,0.0,0.0,0.0,new20,sol_opus
